"Release_Week","Region","Week","Sites_Reporting","Total_Patient_Visits","Total_ILI","Perc_Unweighted_ILI","Perc_Weighted_ILI"
"1301","Region 4",201247,352,103448,3235,3.127,2.845
"1301","Region 4",201248,350,143660,4215,2.934,2.663
"1301","Region 4",201249,350,144402,6582,4.558,4.146
"1301","Region 4",201250,332,131404,6402,4.872,4.616
"1301","Region 4",201251,301,109560,5779,5.275,4.946
"1301","Region 4",201252,304,92468,6062,6.556,6.551
"1301","Region 4",201301,300,91551,4017,4.388,4.137
"1301","Region 5",201240,266,93010,1052,1.131,0.953
"1301","Region 5",201241,266,94490,1076,1.139,0.922
"1301","Region 5",201242,271,98432,1212,1.231,1
"1301","Region 5",201243,269,95568,1107,1.158,0.933
"1301","Region 5",201244,264,99041,1251,1.263,1.019
"1301","Region 5",201245,271,95718,1387,1.449,1.163
"1301","Region 5",201246,268,91920,1368,1.488,1.238
"1301","Region 5",201247,266,71247,1325,1.86,1.582
"1301","Region 5",201248,275,96329,1712,1.777,1.521
"1301","Region 5",201249,262,93970,2365,2.517,2.106
"1301","Region 5",201250,265,94175,3280,3.483,2.998
"1301","Region 5",201251,248,81612,3758,4.605,4.099
"1301","Region 5",201252,238,57861,3463,5.985,5.634
"1301","Region 5",201301,215,51492,2420,4.7,4.352
"1301","Region 6",201240,148,78827,1562,1.982,1.893
"1301","Region 6",201241,161,80121,1886,2.354,2.277
"1301","Region 6",201242,165,86138,1688,1.96,1.83
"1301","Region 6",201243,160,78582,2017,2.567,2.418
"1301","Region 6",201244,160,79048,2061,2.607,2.467
"1301","Region 6",201245,167,84048,2679,3.187,2.893
"1301","Region 6",201246,150,78428,2539,3.237,2.863
"1301","Region 6",201247,153,65995,2968,4.497,4.307
"1301","Region 6",201248,163,89017,3452,3.878,3.61
"1301","Region 6",201249,166,90818,4298,4.733,4.61
"1301","Region 6",201250,164,87001,4923,5.659,5.351
"1301","Region 6",201251,146,79368,5612,7.071,6.961
"1301","Region 6",201252,149,65960,5784,8.769,8.973
"1301","Region 6",201301,144,73643,5152,6.996,7.171
"1301","Region 7",201240,84,22585,253,1.12,1.101
"1301","Region 7",201241,87,22309,254,1.139,1.062
"1301","Region 7",201242,86,22383,321,1.434,1.35
"1301","Region 7",201243,84,21291,285,1.339,1.344
"1301","Region 7",201244,86,23076,378,1.638,1.528
"1301","Region 7",201245,91,21709,340,1.566,1.6
"1301","Region 7",201246,93,22043,415,1.883,2.008
"1301","Region 7",201247,95,16404,357,2.176,2.381
"1301","Region 7",201248,92,24493,509,2.078,2.183
"1301","Region 7",201249,95,25437,578,2.272,2.325
"1301","Region 7",201250,92,24025,657,2.735,2.823
"1301","Region 7",201251,86,18809,825,4.386,4.004
"1301","Region 7",201252,86,14595,998,6.838,6.795
"1301","Region 7",201301,83,15557,952,6.119,6.061
"1301","Region 8",201240,113,50358,405,0.804,0.756
"1301","Region 8",201241,114,47348,424,0.895,0.832
"1301","Region 8",201242,117,51477,417,0.81,0.725
"1301","Region 8",201243,115,50889,401,0.788,0.708
"1301","Region 8",201244,113,50426,513,1.017,0.903
"1301","Region 8",201245,113,52375,515,0.983,0.902
"1301","Region 8",201246,116,52560,568,1.081,1.008
"1301","Region 8",201247,107,38597,635,1.645,1.456
"1301","Region 8",201248,117,56487,840,1.487,1.308
"1301","Region 8",201249,114,52870,994,1.88,1.67
"1301","Region 8",201250,97,47765,1221,2.556,2.415
"1301","Region 8",201251,103,51272,1719,3.353,3.141
"1301","Region 8",201252,100,40038,1953,4.878,4.234
"1301","Region 8",201301,91,44769,1993,4.452,3.85
"1301","Region 9",201240,200,75664,1126,1.488,1.814
"1301","Region 9",201241,201,73536,1155,1.571,1.932
"1301","Region 9",201242,205,78140,1281,1.639,2.04
"1301","Region 9",201243,199,74677,1255,1.681,2.052
"1301","Region 9",201244,197,75679,1279,1.69,2.083
"1301","Region 9",201245,196,77836,1359,1.746,2.145
"1301","Region 9",201246,199,72314,1295,1.791,2.095
"1301","Region 9",201247,194,53915,1026,1.903,2.26
"1301","Region 9",201248,197,71795,1341,1.868,2.127
"1301","Region 9",201249,193,70607,1353,1.916,2.156
"1301","Region 9",201250,185,66113,1504,2.275,2.548
"1301","Region 9",201251,147,53127,1339,2.52,3.277
"1301","Region 9",201252,131,35107,1138,3.242,4.436
"1301","Region 9",201301,121,32332,831,2.57,2.102
"1301","Region 10",201240,53,18008,123,0.683,0.566
"1301","Region 10",201241,52,17751,132,0.744,0.674
"1301","Region 10",201242,56,18153,144,0.793,0.743
"1301","Region 10",201243,55,18049,128,0.709,0.685
"1301","Region 10",201244,55,17585,172,0.978,0.896
"1301","Region 10",201245,54,18129,180,0.993,0.856
"1301","Region 10",201246,54,17632,230,1.304,1.092
"1301","Region 10",201247,54,13157,202,1.535,1.16
"1301","Region 10",201248,53,18377,229,1.246,0.965
"1301","Region 10",201249,54,17936,231,1.288,1.127
"1301","Region 10",201250,53,16349,308,1.884,1.699
"1301","Region 10",201251,49,12838,282,2.197,1.827
"1301","Region 10",201252,44,8813,387,4.391,3.944
"1301","Region 10",201301,43,10144,336,3.312,3.341
"1302","National",201240,1909,770722,9248,1.2,1.21
"1302","National",201241,1912,751467,9931,1.322,1.317
"1302","National",201242,1943,795034,10345,1.301,1.32
"1302","National",201243,1927,782366,10673,1.364,1.372
"1302","National",201244,1900,727350,10850,1.492,1.475
"1302","National",201245,1942,771474,12448,1.614,1.639
"1302","National",201246,1933,760252,13179,1.734,1.75
"1302","National",201247,1924,610250,14163,2.321,2.285
"1302","National",201248,1956,805446,17976,2.232,2.13
"1302","National",201249,1941,805783,23985,2.977,2.799
"1302","National",201250,1887,777633,28021,3.603,3.385
"1302","National",201251,1793,717374,32529,4.534,4.278
"1302","National",201252,1769,573324,35158,6.132,6.09
"1302","National",201301,1789,634042,32286,5.092,4.845
"1302","National",201302,1656,740848,35679,4.816,4.557
"1302","Region 1",201240,155,54418,300,0.551,0.518
"1302","Region 1",201241,154,47685,260,0.545,0.516
"1302","Region 1",201242,158,55667,319,0.573,0.576
"1302","Region 1",201243,157,54557,311,0.57,0.554
"1302","Region 1",201244,156,47685,283,0.593,0.599
"1302","Region 1",201245,161,54246,300,0.553,0.587
"1302","Region 1",201246,163,54582,354,0.649,0.67
"1302","Region 1",201247,160,37510,306,0.816,0.813
"1302","Region 1",201248,163,56068,474,0.845,0.844
"1302","Region 1",201249,159,55262,708,1.281,1.221
"1302","Region 1",201250,160,56167,1029,1.832,1.672
"1302","Region 1",201251,157,52262,1432,2.74,2.584
"1302","Region 1",201252,149,32500,1310,4.031,3.82
"1302","Region 1",201301,150,40970,1236,3.017,3.134
"1302","Region 1",201302,134,46984,1396,2.971,3.293
"1302","Region 2",201240,312,119804,1566,1.307,0.983
"1302","Region 2",201241,314,118272,1731,1.464,1.232
"1302","Region 2",201242,318,123544,1916,1.551,1.32
"1302","Region 2",201243,308,124883,1987,1.591,1.279
"1302","Region 2",201244,292,95731,1579,1.649,1.193
"1302","Region 2",201245,308,110540,1656,1.498,1.373
"1302","Region 2",201246,312,119536,1896,1.586,1.337
"1302","Region 2",201247,304,103687,2148,2.072,1.763
"1302","Region 2",201248,306,120167,2754,2.292,2.091
"1302","Region 2",201249,301,124201,3431,2.762,2.383
"1302","Region 2",201250,287,121212,3917,3.232,2.749
"1302","Region 2",201251,288,118010,4781,4.051,3.648
"1302","Region 2",201252,282,100851,5270,5.226,5.853
"1302","Region 2",201301,275,108763,5248,4.825,4.555
"1302","Region 2",201302,260,117389,6541,5.572,5.369
"1302","Region 3",201240,219,122932,1327,1.079,1.005
"1302","Region 3",201241,215,120438,1398,1.161,1.025
"1302","Region 3",201242,218,121690,1438,1.182,1.085
"1302","Region 3",201243,219,125118,1410,1.127,0.95
"1302","Region 3",201244,215,101828,1449,1.423,1.288
"1302","Region 3",201245,217,115681,1521,1.315,1.188
"1302","Region 3",201246,212,116032,1629,1.404,1.188
"1302","Region 3",201247,221,103827,1920,1.849,1.686
"1302","Region 3",201248,216,121475,2215,1.823,1.523
"1302","Region 3",201249,217,120881,3174,2.626,2.452
"1302","Region 3",201250,210,120777,4352,3.603,3.23
"1302","Region 3",201251,196,121066,6083,5.025,4.314
"1302","Region 3",201252,193,104824,7342,7.004,6.965
"1302","Region 3",201301,199,111913,6813,6.088,4.73
"1302","Region 3",201302,195,125206,7691,6.143,4.909
"1302","Region 4",201240,352,134212,1533,1.142,1.137
"1302","Region 4",201241,340,128405,1612,1.255,1.22
"1302","Region 4",201242,341,138279,1606,1.161,1.224
"1302","Region 4",201243,353,137787,1767,1.282,1.267
"1302","Region 4",201244,354,136207,1882,1.382,1.405
"1302","Region 4",201245,353,139869,2472,1.767,1.704
"1302","Region 4",201246,353,133136,2824,2.121,2.072
"1302","Region 4",201247,356,104412,3247,3.11,2.832
"1302","Region 4",201248,354,147157,4311,2.93,2.658
"1302","Region 4",201249,357,148633,6779,4.561,4.147
"1302","Region 4",201250,341,136218,6659,4.888,4.587
"1302","Region 4",201251,314,114179,6069,5.315,4.958
"1302","Region 4",201252,319,97094,6383,6.574,6.482
"1302","Region 4",201301,337,102789,4879,4.747,4.498
"1302","Region 4",201302,310,133541,5030,3.767,3.536
"1302","Region 5",201240,269,93281,1052,1.128,0.95
"1302","Region 5",201241,270,94858,1079,1.137,0.921
"1302","Region 5",201242,275,98800,1214,1.229,0.999
"1302","Region 5",201243,273,95941,1109,1.156,0.932
"1302","Region 5",201244,268,99315,1253,1.262,1.018
"1302","Region 5",201245,275,96032,1388,1.445,1.16
"1302","Region 5",201246,273,92839,1373,1.479,1.232
"1302","Region 5",201247,271,72041,1329,1.845,1.571
"1302","Region 5",201248,283,98824,1809,1.831,1.548
"1302","Region 5",201249,271,97003,2386,2.46,2.06
"1302","Region 5",201250,274,96816,3296,3.404,2.935
"1302","Region 5",201251,261,85226,3865,4.535,4.084
"1302","Region 5",201252,259,63106,3794,6.012,5.686
"1302","Region 5",201301,257,69862,3190,4.566,4.43
"1302","Region 5",201302,242,86116,3369,3.912,3.734
"1302","Region 6",201240,150,79212,1563,1.973,1.882
"1302","Region 6",201241,163,80523,1886,2.342,2.261
"1302","Region 6",201242,167,86534,1689,1.952,1.818
"1302","Region 6",201243,162,78947,2020,2.559,2.406
"1302","Region 6",201244,162,79448,2062,2.595,2.45
"1302","Region 6",201245,170,84501,2679,3.17,2.874
"1302","Region 6",201246,154,79055,2543,3.217,2.848
"1302","Region 6",201247,157,66216,2976,4.494,4.306
"1302","Region 6",201248,169,89848,3458,3.849,3.586
"1302","Region 6",201249,172,91616,4309,4.703,4.585
"1302","Region 6",201250,172,88896,5032,5.661,5.388
"1302","Region 6",201251,154,80870,5741,7.099,6.993
"1302","Region 6",201252,159,68560,6160,8.985,9.135
"1302","Region 6",201301,161,77688,5564,7.162,7.363
"1302","Region 6",201302,155,89060,5892,6.616,6.979
"1302","Region 7",201240,84,22585,253,1.12,1.101
"1302","Region 7",201241,87,22309,254,1.139,1.062
"1302","Region 7",201242,86,22383,321,1.434,1.35
"1302","Region 7",201243,84,21291,285,1.339,1.344
"1302","Region 7",201244,86,23076,378,1.638,1.528
"1302","Region 7",201245,91,21709,340,1.566,1.6
"1302","Region 7",201246,93,22043,415,1.883,2.008
"1302","Region 7",201247,95,16404,357,2.176,2.381
"1302","Region 7",201248,92,24493,509,2.078,2.183
"1302","Region 7",201249,95,25437,578,2.272,2.325
"1302","Region 7",201250,93,24322,663,2.726,2.798
"1302","Region 7",201251,87,18993,838,4.412,4.033
"1302","Region 7",201252,90,15264,1074,7.036,6.864
"1302","Region 7",201301,91,17725,1094,6.172,5.787
"1302","Region 7",201302,76,16991,853,5.02,5.112
"1302","Region 8",201240,114,50358,405,0.804,0.756
"1302","Region 8",201241,115,47429,424,0.894,0.831
"1302","Region 8",201242,118,51586,417,0.808,0.724
"1302","Region 8",201243,116,50889,401,0.788,0.708
"1302","Region 8",201244,114,50512,513,1.016,0.902
"1302","Region 8",201245,114,52482,515,0.981,0.902
"1302","Region 8",201246,117,52607,568,1.08,1.008
"1302","Region 8",201247,108,38626,635,1.644,1.455
"1302","Region 8",201248,118,56561,846,1.496,1.313
"1302","Region 8",201249,115,52956,998,1.885,1.672
"1302","Region 8",201250,99,48034,1222,2.544,2.407
"1302","Region 8",201251,108,52445,1802,3.436,3.156
"1302","Region 8",201252,106,41368,2006,4.849,4.116
"1302","Region 8",201301,102,47814,2099,4.39,3.822
"1302","Region 8",201302,101,55034,2403,4.366,4.081
"1302","Region 9",201240,201,75912,1126,1.483,1.812
"1302","Region 9",201241,202,73797,1155,1.565,1.93
"1302","Region 9",201242,206,78398,1281,1.634,2.039
"1302","Region 9",201243,200,74904,1255,1.675,2.05
"1302","Region 9",201244,198,75963,1279,1.684,2.082
"1302","Region 9",201245,199,78285,1397,1.785,2.215
"1302","Region 9",201246,202,72790,1347,1.851,2.198
"1302","Region 9",201247,198,54370,1043,1.918,2.306
"1302","Region 9",201248,202,72476,1371,1.892,2.174
"1302","Region 9",201249,200,71858,1391,1.936,2.2
"1302","Region 9",201250,195,67811,1537,2.267,2.561
"1302","Region 9",201251,175,60569,1628,2.688,3.297
"1302","Region 9",201252,163,40347,1428,3.539,4.732
"1302","Region 9",201301,168,45445,1821,4.007,4.911
"1302","Region 9",201302,142,57364,2088,3.64,4.854
"1302","Region 10",201240,53,18008,123,0.683,0.566
"1302","Region 10",201241,52,17751,132,0.744,0.674
"1302","Region 10",201242,56,18153,144,0.793,0.743
"1302","Region 10",201243,55,18049,128,0.709,0.685
"1302","Region 10",201244,55,17585,172,0.978,0.896
"1302","Region 10",201245,54,18129,180,0.993,0.856
"1302","Region 10",201246,54,17632,230,1.304,1.092
"1302","Region 10",201247,54,13157,202,1.535,1.16
"1302","Region 10",201248,53,18377,229,1.246,0.965
"1302","Region 10",201249,54,17936,231,1.288,1.127
"1302","Region 10",201250,56,17380,314,1.807,1.627
"1302","Region 10",201251,53,13754,290,2.108,1.695
"1302","Region 10",201252,49,9410,391,4.155,3.617
"1302","Region 10",201301,49,11073,342,3.089,3.021
"1302","Region 10",201302,41,13163,416,3.16,2.939
"1303","National",201240,1914,772411,9298,1.204,1.217
"1303","National",201241,1918,753211,10071,1.337,1.343
"1303","National",201242,1948,796817,10477,1.315,1.334
"1303","National",201243,1933,783887,10718,1.367,1.378
"1303","National",201244,1907,729037,10929,1.499,1.488
"1303","National",201245,1951,773740,12554,1.623,1.654
"1303","National",201246,1943,762546,13314,1.746,1.772
"1303","National",201247,1934,612287,14278,2.332,2.305
"1303","National",201248,1971,811231,18202,2.244,2.153
"1303","National",201249,1964,814019,24498,3.01,2.845
"1303","National",201250,1920,785776,28621,3.642,3.449
"1303","National",201251,1829,733228,33643,4.588,4.337
"1303","National",201252,1813,586658,35946,6.127,6.085
"1303","National",201301,1856,652812,33259,5.095,4.85
"1303","National",201302,1810,793419,38040,4.794,4.486
"1303","National",201303,1526,676429,31444,4.649,4.297
"1303","Region 1",201240,155,54418,300,0.551,0.518
"1303","Region 1",201241,154,47685,260,0.545,0.516
"1303","Region 1",201242,158,55778,407,0.73,0.714
"1303","Region 1",201243,157,54557,311,0.57,0.554
"1303","Region 1",201244,156,47685,283,0.593,0.599
"1303","Region 1",201245,161,54246,300,0.553,0.587
"1303","Region 1",201246,163,54582,354,0.649,0.67
"1303","Region 1",201247,160,37510,306,0.816,0.813
"1303","Region 1",201248,163,56068,474,0.845,0.844
"1303","Region 1",201249,160,55859,710,1.271,1.22
"1303","Region 1",201250,161,56709,1029,1.815,1.663
"1303","Region 1",201251,159,52351,1433,2.737,2.578
"1303","Region 1",201252,152,32546,1313,4.034,3.812
"1303","Region 1",201301,154,41969,1262,3.007,3.135
"1303","Region 1",201302,143,51396,1539,2.994,3.257
"1303","Region 1",201303,131,46902,1178,2.512,2.894
"1303","Region 2",201240,312,119804,1566,1.307,0.983
"1303","Region 2",201241,314,118272,1731,1.464,1.232
"1303","Region 2",201242,318,123544,1916,1.551,1.32
"1303","Region 2",201243,308,124883,1987,1.591,1.279
"1303","Region 2",201244,292,95731,1579,1.649,1.193
"1303","Region 2",201245,308,110540,1656,1.498,1.373
"1303","Region 2",201246,312,119536,1896,1.586,1.337
"1303","Region 2",201247,304,103687,2148,2.072,1.763
"1303","Region 2",201248,308,122534,2787,2.274,2.091
"1303","Region 2",201249,306,127181,3475,2.732,2.393
"1303","Region 2",201250,300,124380,4001,3.217,2.858
"1303","Region 2",201251,295,122805,4956,4.036,3.799
"1303","Region 2",201252,289,104794,5398,5.151,5.703
"1303","Region 2",201301,282,113588,5331,4.693,4.285
"1303","Region 2",201302,272,123380,6742,5.464,4.9
"1303","Region 2",201303,186,104565,5965,5.705,4.99
"1303","Region 3",201240,221,123545,1372,1.111,1.086
"1303","Region 3",201241,217,121063,1531,1.265,1.299
"1303","Region 3",201242,220,122307,1479,1.209,1.161
"1303","Region 3",201243,221,125698,1451,1.154,1.024
"1303","Region 3",201244,217,102380,1489,1.454,1.374
"1303","Region 3",201245,220,116671,1578,1.353,1.289
"1303","Region 3",201246,215,116820,1692,1.448,1.309
"1303","Region 3",201247,224,104643,1957,1.87,1.765
"1303","Region 3",201248,219,122408,2270,1.854,1.618
"1303","Region 3",201249,220,121867,3239,2.658,2.549
"1303","Region 3",201250,213,121491,4439,3.654,3.392
"1303","Region 3",201251,199,121855,6160,5.055,4.444
"1303","Region 3",201252,198,106432,7447,6.997,7.015
"1303","Region 3",201301,206,113427,6873,6.059,4.712
"1303","Region 3",201302,211,128487,7851,6.11,4.951
"1303","Region 3",201303,192,112051,6507,5.807,5.005
"1303","Region 4",201240,352,134212,1533,1.142,1.137
"1303","Region 4",201241,340,128405,1612,1.255,1.22
"1303","Region 4",201242,340,138271,1601,1.158,1.221
"1303","Region 4",201243,353,137787,1767,1.282,1.267
"1303","Region 4",201244,354,136207,1882,1.382,1.405
"1303","Region 4",201245,353,139869,2472,1.767,1.704
"1303","Region 4",201246,353,133136,2824,2.121,2.072
"1303","Region 4",201247,356,104412,3247,3.11,2.832
"1303","Region 4",201248,355,147819,4355,2.946,2.669
"1303","Region 4",201249,360,150278,7006,4.662,4.212
"1303","Region 4",201250,344,137562,6886,5.006,4.66
"1303","Region 4",201251,318,117651,6506,5.53,5.03
"1303","Region 4",201252,324,99313,6620,6.666,6.51
"1303","Region 4",201301,345,105474,5112,4.847,4.577
"1303","Region 4",201302,334,140048,5343,3.815,3.562
"1303","Region 4",201303,290,124452,4154,3.338,3.239
"1303","Region 5",201240,269,93281,1052,1.128,0.95
"1303","Region 5",201241,270,94858,1079,1.137,0.921
"1303","Region 5",201242,275,98800,1214,1.229,0.999
"1303","Region 5",201243,273,95941,1109,1.156,0.932
"1303","Region 5",201244,268,99315,1253,1.262,1.018
"1303","Region 5",201245,276,96130,1388,1.444,1.159
"1303","Region 5",201246,275,93356,1373,1.471,1.222
"1303","Region 5",201247,273,72440,1329,1.835,1.562
"1303","Region 5",201248,284,99239,1809,1.823,1.542
"1303","Region 5",201249,273,97443,2397,2.46,2.061
"1303","Region 5",201250,277,97383,3307,3.396,2.934
"1303","Region 5",201251,266,86363,3923,4.542,4.119
"1303","Region 5",201252,264,64066,3831,5.98,5.665
"1303","Region 5",201301,268,72963,3393,4.65,4.493
"1303","Region 5",201302,265,96021,3750,3.905,3.739
"1303","Region 5",201303,225,74074,2827,3.816,3.63
"1303","Region 6",201240,151,79948,1565,1.958,1.861
"1303","Region 6",201241,164,81192,1890,2.328,2.241
"1303","Region 6",201242,168,87275,1693,1.94,1.8
"1303","Region 6",201243,163,79648,2026,2.544,2.386
"1303","Region 6",201244,164,80339,2099,2.613,2.471
"1303","Region 6",201245,172,85410,2725,3.19,2.902
"1303","Region 6",201246,156,79954,2613,3.268,2.918
"1303","Region 6",201247,159,66858,3051,4.563,4.394
"1303","Region 6",201248,174,91086,3553,3.901,3.666
"1303","Region 6",201249,178,92939,4469,4.809,4.742
"1303","Region 6",201250,179,90371,5215,5.771,5.561
"1303","Region 6",201251,162,82527,5989,7.257,7.196
"1303","Region 6",201252,167,69481,6292,9.056,9.261
"1303","Region 6",201301,170,79224,5844,7.377,7.636
"1303","Region 6",201302,171,94039,6487,6.898,7.284
"1303","Region 6",201303,155,84396,5331,6.317,6.968
"1303","Region 7",201240,85,23020,253,1.099,1.082
"1303","Region 7",201241,88,22719,254,1.118,1.054
"1303","Region 7",201242,87,22748,321,1.411,1.337
"1303","Region 7",201243,85,21601,285,1.319,1.325
"1303","Region 7",201244,87,23375,378,1.617,1.505
"1303","Region 7",201245,92,22033,340,1.543,1.562
"1303","Region 7",201246,94,22378,415,1.854,1.963
"1303","Region 7",201247,96,16724,357,2.135,2.314
"1303","Region 7",201248,93,24773,509,2.055,2.174
"1303","Region 7",201249,96,25740,581,2.257,2.325
"1303","Region 7",201250,94,24648,667,2.706,2.794
"1303","Region 7",201251,88,19272,839,4.353,3.99
"1303","Region 7",201252,91,15529,1084,6.98,6.795
"1303","Region 7",201301,92,18065,1107,6.128,5.751
"1303","Region 7",201302,86,21235,1108,5.218,5.016
"1303","Region 7",201303,70,18286,980,5.359,5.259
"1303","Region 8",201240,114,50358,405,0.804,0.756
"1303","Region 8",201241,115,47429,424,0.894,0.831
"1303","Region 8",201242,118,51586,417,0.808,0.724
"1303","Region 8",201243,116,50889,401,0.788,0.708
"1303","Region 8",201244,114,50512,513,1.016,0.902
"1303","Region 8",201245,114,52482,515,0.981,0.902
"1303","Region 8",201246,117,52607,568,1.08,1.008
"1303","Region 8",201247,108,38626,635,1.644,1.455
"1303","Region 8",201248,118,56561,846,1.496,1.313
"1303","Region 8",201249,115,52967,998,1.884,1.672
"1303","Region 8",201250,99,48077,1224,2.546,2.409
"1303","Region 8",201251,108,52520,1806,3.439,3.16
"1303","Region 8",201252,108,41893,2017,4.815,4.099
"1303","Region 8",201301,106,48595,2111,4.344,3.808
"1303","Region 8",201302,108,57333,2450,4.273,4.003
"1303","Region 8",201303,105,52518,2310,4.398,4.209
"1303","Region 9",201240,202,75817,1129,1.489,1.832
"1303","Region 9",201241,204,73837,1158,1.568,1.95
"1303","Region 9",201242,208,78355,1285,1.64,2.057
"1303","Region 9",201243,202,74834,1253,1.674,2.063
"1303","Region 9",201244,200,75908,1281,1.688,2.102
"1303","Region 9",201245,201,78230,1400,1.79,2.237
"1303","Region 9",201246,204,72545,1349,1.86,2.228
"1303","Region 9",201247,200,54230,1046,1.929,2.339
"1303","Region 9",201248,204,72366,1370,1.893,2.193
"1303","Region 9",201249,202,71809,1392,1.938,2.217
"1303","Region 9",201250,197,67775,1539,2.271,2.579
"1303","Region 9",201251,181,64130,1741,2.715,3.226
"1303","Region 9",201252,170,43038,1545,3.59,4.668
"1303","Region 9",201301,181,47673,1874,3.931,4.769
"1303","Region 9",201302,169,65489,2282,3.485,4.454
"1303","Region 9",201303,134,46266,1740,3.761,3.786
"1303","Region 10",201240,53,18008,123,0.683,0.566
"1303","Region 10",201241,52,17751,132,0.744,0.674
"1303","Region 10",201242,56,18153,144,0.793,0.743
"1303","Region 10",201243,55,18049,128,0.709,0.685
"1303","Region 10",201244,55,17585,172,0.978,0.896
"1303","Region 10",201245,54,18129,180,0.993,0.856
"1303","Region 10",201246,54,17632,230,1.304,1.092
"1303","Region 10",201247,54,13157,202,1.535,1.16
"1303","Region 10",201248,53,18377,229,1.246,0.965
"1303","Region 10",201249,54,17936,231,1.288,1.127
"1303","Region 10",201250,56,17380,314,1.807,1.627
"1303","Region 10",201251,53,13754,290,2.108,1.695
"1303","Region 10",201252,50,9566,399,4.171,3.603
"1303","Region 10",201301,52,11834,352,2.974,2.899
"1303","Region 10",201302,51,15991,488,3.052,2.817
"1303","Region 10",201303,38,12919,452,3.499,3.331
"1304","National",201240,1916,772473,9325,1.207,1.22
"1304","National",201241,1920,753284,10086,1.339,1.345
"1304","National",201242,1950,796964,10520,1.32,1.337
"1304","National",201243,1935,784215,10735,1.369,1.379
"1304","National",201244,1909,729107,10952,1.502,1.49
"1304","National",201245,1954,773906,12571,1.624,1.656
"1304","National",201246,1945,762681,13334,1.748,1.774
"1304","National",201247,1938,612942,14304,2.334,2.307
"1304","National",201248,1975,811891,18236,2.246,2.157
"1304","National",201249,1973,815821,24558,3.01,2.843
"1304","National",201250,1932,791144,28893,3.652,3.442
"1304","National",201251,1848,738004,33769,4.576,4.324
"1304","National",201252,1836,590280,36097,6.115,6.064
"1304","National",201301,1892,661633,33655,5.087,4.842
"1304","National",201302,1879,815994,38913,4.769,4.461
"1304","National",201303,1759,753790,35516,4.712,4.525
"1304","National",201304,1568,650107,26661,4.101,4.238
"1304","Region 1",201240,155,54418,300,0.551,0.518
"1304","Region 1",201241,154,47685,260,0.545,0.516
"1304","Region 1",201242,158,55778,407,0.73,0.714
"1304","Region 1",201243,157,54728,310,0.566,0.546
"1304","Region 1",201244,156,47685,283,0.593,0.599
"1304","Region 1",201245,161,54246,300,0.553,0.587
"1304","Region 1",201246,163,54582,354,0.649,0.67
"1304","Region 1",201247,160,37510,306,0.816,0.813
"1304","Region 1",201248,163,56068,474,0.845,0.844
"1304","Region 1",201249,161,55960,714,1.276,1.224
"1304","Region 1",201250,162,56794,1030,1.814,1.662
"1304","Region 1",201251,160,52396,1433,2.735,2.576
"1304","Region 1",201252,153,32546,1313,4.034,3.812
"1304","Region 1",201301,157,42304,1270,3.002,3.131
"1304","Region 1",201302,152,52695,1576,2.991,3.244
"1304","Region 1",201303,145,51431,1374,2.672,2.943
"1304","Region 1",201304,136,44219,1067,2.413,2.418
"1304","Region 2",201240,312,119804,1566,1.307,0.983
"1304","Region 2",201241,314,118272,1731,1.464,1.232
"1304","Region 2",201242,318,123544,1916,1.551,1.32
"1304","Region 2",201243,308,124883,1987,1.591,1.279
"1304","Region 2",201244,292,95731,1579,1.649,1.193
"1304","Region 2",201245,308,110540,1656,1.498,1.373
"1304","Region 2",201246,312,119536,1896,1.586,1.337
"1304","Region 2",201247,304,103687,2148,2.072,1.763
"1304","Region 2",201248,308,122534,2787,2.274,2.091
"1304","Region 2",201249,306,127181,3475,2.732,2.393
"1304","Region 2",201250,301,124569,4001,3.212,2.856
"1304","Region 2",201251,296,122966,4960,4.034,3.799
"1304","Region 2",201252,290,104794,5398,5.151,5.703
"1304","Region 2",201301,283,113588,5331,4.693,4.285
"1304","Region 2",201302,277,126157,6814,5.401,4.865
"1304","Region 2",201303,226,112621,6419,5.7,5.574
"1304","Region 2",201304,212,101248,4952,4.891,4.827
"1304","Region 3",201240,221,123545,1372,1.111,1.086
"1304","Region 3",201241,217,121063,1531,1.265,1.299
"1304","Region 3",201242,220,122307,1479,1.209,1.161
"1304","Region 3",201243,221,125698,1451,1.154,1.024
"1304","Region 3",201244,217,102380,1489,1.454,1.374
"1304","Region 3",201245,220,116671,1578,1.353,1.289
"1304","Region 3",201246,215,116820,1692,1.448,1.309
"1304","Region 3",201247,224,104643,1957,1.87,1.765
"1304","Region 3",201248,220,122619,2272,1.853,1.616
"1304","Region 3",201249,221,122072,3241,2.655,2.545
"1304","Region 3",201250,214,121617,4441,3.652,3.387
"1304","Region 3",201251,206,123693,6230,5.037,4.432
"1304","Region 3",201252,206,107315,7509,6.997,7.094
"1304","Region 3",201301,215,116405,7070,6.074,4.891
"1304","Region 3",201302,215,130028,8020,6.168,5.16
"1304","Region 3",201303,210,119010,6819,5.73,5.09
"1304","Region 3",201304,191,103938,3330,3.204,3.283
"1304","Region 4",201240,352,134212,1533,1.142,1.137
"1304","Region 4",201241,340,128405,1612,1.255,1.22
"1304","Region 4",201242,340,138271,1601,1.158,1.221
"1304","Region 4",201243,353,137787,1767,1.282,1.267
"1304","Region 4",201244,354,136207,1882,1.382,1.405
"1304","Region 4",201245,353,139869,2472,1.767,1.704
