"Release_Week","Region","Week","Sites_Reporting","Total_Patient_Visits","Total_ILI","Perc_Unweighted_ILI","Perc_Weighted_ILI"
"1109","Region 6",201042,200,82642,1705,2.063,1.992
"1109","Region 6",201043,192,82458,1693,2.053,1.983
"1109","Region 6",201044,193,83945,2027,2.415,2.29
"1109","Region 6",201045,198,89847,2093,2.33,2.363
"1109","Region 6",201046,189,84648,2065,2.44,2.407
"1109","Region 6",201047,188,63432,1708,2.693,2.619
"1109","Region 6",201048,192,81707,2076,2.541,2.467
"1109","Region 6",201049,189,80980,1952,2.41,2.338
"1109","Region 6",201050,181,76293,2221,2.911,2.903
"1109","Region 6",201051,159,62896,2400,3.816,3.851
"1109","Region 6",201052,182,73014,3061,4.192,3.783
"1109","Region 6",201101,184,83575,2940,3.518,3.345
"1109","Region 6",201102,179,80350,3532,4.396,4.426
"1109","Region 6",201103,192,90131,5127,5.688,5.765
"1109","Region 6",201104,186,88762,5561,6.265,6.806
"1109","Region 6",201105,197,82756,6338,7.659,7.631
"1109","Region 6",201106,184,76199,5787,7.595,8.03
"1109","Region 6",201107,182,96130,7482,7.783,7.896
"1109","Region 6",201108,175,91328,5596,6.127,6.313
"1109","Region 6",201109,131,61872,2881,4.656,4.748
"1109","Region 7",201040,92,22989,216,0.94,0.99
"1109","Region 7",201041,91,22966,227,0.988,1.08
"1109","Region 7",201042,95,23755,241,1.015,1.061
"1109","Region 7",201043,98,27160,213,0.784,0.845
"1109","Region 7",201044,98,26682,178,0.667,0.741
"1109","Region 7",201045,100,27431,305,1.112,1.166
"1109","Region 7",201046,100,26810,270,1.007,1.079
"1109","Region 7",201047,96,16305,162,0.994,1.004
"1109","Region 7",201048,98,24641,328,1.331,1.386
"1109","Region 7",201049,100,25257,318,1.259,1.31
"1109","Region 7",201050,98,24839,362,1.457,1.557
"1109","Region 7",201051,100,19229,335,1.742,1.981
"1109","Region 7",201052,94,16832,375,2.228,2.287
"1109","Region 7",201101,99,23628,390,1.651,1.672
"1109","Region 7",201102,98,23160,380,1.641,1.744
"1109","Region 7",201103,98,25218,484,1.919,1.957
"1109","Region 7",201104,97,27008,869,3.218,3.283
"1109","Region 7",201105,93,20695,835,4.035,4.347
"1109","Region 7",201106,91,25483,850,3.336,3.513
"1109","Region 7",201107,90,26428,1119,4.234,4.527
"1109","Region 7",201108,88,26488,1089,4.111,4.509
"1109","Region 7",201109,74,23690,821,3.466,3.738
"1109","Region 8",201040,89,45752,315,0.688,0.659
"1109","Region 8",201041,94,44774,257,0.574,0.535
"1109","Region 8",201042,96,46046,291,0.632,0.621
"1109","Region 8",201043,91,43355,306,0.706,0.727
"1109","Region 8",201044,99,45862,354,0.772,0.754
"1109","Region 8",201045,87,43551,289,0.664,0.653
"1109","Region 8",201046,85,43479,316,0.727,0.719
"1109","Region 8",201047,97,33202,233,0.702,0.714
"1109","Region 8",201048,94,45783,343,0.749,0.749
"1109","Region 8",201049,93,44228,338,0.764,0.803
"1109","Region 8",201050,89,40850,326,0.798,0.821
"1109","Region 8",201051,84,29883,302,1.011,0.895
"1109","Region 8",201052,79,29520,330,1.118,0.984
"1109","Region 8",201101,77,42696,356,0.834,0.725
"1109","Region 8",201102,71,35922,408,1.136,1.355
"1109","Region 8",201103,82,40595,618,1.522,1.446
"1109","Region 8",201104,77,42197,775,1.837,1.539
"1109","Region 8",201105,77,39771,946,2.379,2.228
"1109","Region 8",201106,81,44213,1209,2.734,2.578
"1109","Region 8",201107,77,42432,1226,2.889,2.696
"1109","Region 8",201108,74,39826,1136,2.852,2.586
"1109","Region 8",201109,64,39498,1026,2.598,2.32
"1109","Region 9",201040,205,69732,996,1.428,1.742
"1109","Region 9",201041,220,71553,1142,1.596,1.929
"1109","Region 9",201042,229,72338,1204,1.664,1.997
"1109","Region 9",201043,231,79583,1177,1.479,1.77
"1109","Region 9",201044,236,74005,1430,1.932,2.287
"1109","Region 9",201045,229,69830,1247,1.786,2.355
"1109","Region 9",201046,235,74571,1621,2.174,2.54
"1109","Region 9",201047,237,62606,1407,2.247,2.843
"1109","Region 9",201048,239,74528,1667,2.237,2.448
"1109","Region 9",201049,237,72295,2016,2.789,2.934
"1109","Region 9",201050,229,68711,2235,3.253,3.582
"1109","Region 9",201051,224,57833,2195,3.795,4.679
"1109","Region 9",201052,243,58510,1904,3.254,4.183
"1109","Region 9",201101,249,79828,2228,2.791,3.256
"1109","Region 9",201102,249,81288,2453,3.018,3.469
"1109","Region 9",201103,245,74626,2575,3.451,3.817
"1109","Region 9",201104,246,90193,3334,3.697,4.342
"1109","Region 9",201105,245,84430,3223,3.817,4.285
"1109","Region 9",201106,247,83125,3461,4.164,4.797
"1109","Region 9",201107,237,80479,3551,4.412,5.061
"1109","Region 9",201108,207,79133,2884,3.644,3.968
"1109","Region 9",201109,123,35178,1326,3.769,3.433
"1109","Region 10",201040,56,16141,87,0.539,0.531
"1109","Region 10",201041,54,15706,159,1.012,0.97
"1109","Region 10",201042,52,16943,139,0.82,0.821
"1109","Region 10",201043,57,16449,158,0.961,0.934
"1109","Region 10",201044,58,17221,182,1.057,0.901
"1109","Region 10",201045,59,16858,175,1.038,1.025
"1109","Region 10",201046,55,16866,204,1.21,1.184
"1109","Region 10",201047,51,8230,155,1.883,1.707
"1109","Region 10",201048,57,13744,154,1.12,0.957
"1109","Region 10",201049,56,13148,153,1.164,0.941
"1109","Region 10",201050,55,10527,120,1.14,0.897
"1109","Region 10",201051,56,8519,164,1.925,1.198
"1109","Region 10",201052,55,8362,183,2.188,2.353
"1109","Region 10",201101,50,12623,179,1.418,1.306
"1109","Region 10",201102,54,13437,223,1.66,1.164
"1109","Region 10",201103,51,11921,271,2.273,1.431
"1109","Region 10",201104,54,13647,327,2.396,2.029
"1109","Region 10",201105,49,12173,375,3.081,2.666
"1109","Region 10",201106,50,12094,397,3.283,2.549
"1109","Region 10",201107,46,12018,548,4.56,3.962
"1109","Region 10",201108,40,9537,399,4.184,3.631
"1109","Region 10",201109,29,7999,389,4.863,3.809
"1110","National",201040,1812,742761,8425,1.134,1.111
"1110","National",201041,1856,745808,9322,1.25,1.242
"1110","National",201042,1884,775141,9678,1.249,1.261
"1110","National",201043,1907,785739,9917,1.262,1.258
"1110","National",201044,1926,765816,11050,1.443,1.441
"1110","National",201045,1916,767855,11803,1.537,1.526
"1110","National",201046,1899,783280,13332,1.702,1.626
"1110","National",201047,1912,603313,12053,1.998,1.846
"1110","National",201048,1942,768747,13914,1.81,1.723
"1110","National",201049,1908,737101,14881,2.019,1.882
"1110","National",201050,1888,702458,18055,2.57,2.361
"1110","National",201051,1810,586359,20053,3.42,3.118
"1110","National",201052,1857,590602,20179,3.417,3.128
"1110","National",201101,1887,741891,19894,2.682,2.53
"1110","National",201102,1883,706146,20605,2.918,2.914
"1110","National",201103,1914,740047,25810,3.488,3.444
"1110","National",201104,1897,787631,31662,4.02,4.183
"1110","National",201105,1907,759443,33741,4.443,4.564
"1110","National",201106,1884,792258,33878,4.276,4.507
"1110","National",201107,1809,802716,35517,4.425,4.571
"1110","National",201108,1759,770476,30157,3.914,4.026
"1110","National",201109,1607,710077,22649,3.19,3.451
"1110","National",201110,1343,578681,15424,2.665,2.963
"1110","Region 1",201040,150,50877,252,0.495,0.415
"1110","Region 1",201041,151,47313,307,0.649,0.584
"1110","Region 1",201042,160,54188,338,0.624,0.587
"1110","Region 1",201043,165,56056,345,0.615,0.572
"1110","Region 1",201044,163,52485,338,0.644,0.603
"1110","Region 1",201045,165,50532,302,0.598,0.556
"1110","Region 1",201046,164,54900,395,0.719,0.705
"1110","Region 1",201047,160,37415,321,0.858,0.82
"1110","Region 1",201048,167,54690,412,0.753,0.688
"1110","Region 1",201049,162,53220,423,0.795,0.759
"1110","Region 1",201050,169,52867,440,0.832,0.801
"1110","Region 1",201051,164,38377,405,1.055,1.014
"1110","Region 1",201052,166,32838,411,1.252,1.149
"1110","Region 1",201101,165,51338,503,0.98,0.922
"1110","Region 1",201102,169,46121,554,1.201,1.182
"1110","Region 1",201103,170,46400,568,1.224,1.216
"1110","Region 1",201104,160,52278,780,1.492,1.416
"1110","Region 1",201105,169,48220,925,1.918,1.872
"1110","Region 1",201106,165,57308,1179,2.057,1.974
"1110","Region 1",201107,160,54167,1285,2.372,2.298
"1110","Region 1",201108,160,48860,1209,2.474,2.307
"1110","Region 1",201109,147,48225,953,1.976,1.823
"1110","Region 1",201110,114,39826,670,1.682,1.446
"1110","Region 2",201040,153,110686,1259,1.137,1.168
"1110","Region 2",201041,153,110048,1494,1.358,1.326
"1110","Region 2",201042,161,114130,1419,1.243,1.219
"1110","Region 2",201043,161,115176,1476,1.282,1.389
"1110","Region 2",201044,170,108802,1517,1.394,1.217
"1110","Region 2",201045,171,112630,1803,1.601,1.393
"1110","Region 2",201046,173,116955,2055,1.757,1.446
"1110","Region 2",201047,169,100854,2169,2.151,1.644
"1110","Region 2",201048,169,115386,2799,2.426,2.199
"1110","Region 2",201049,168,113525,3010,2.651,2.481
"1110","Region 2",201050,167,114757,3680,3.207,3.019
"1110","Region 2",201051,168,105359,4471,4.244,4.217
"1110","Region 2",201052,164,94794,4173,4.402,4.479
"1110","Region 2",201101,163,117205,3866,3.298,3.338
"1110","Region 2",201102,160,105911,3495,3.3,3.862
"1110","Region 2",201103,162,107102,3248,3.033,3.665
"1110","Region 2",201104,166,104722,3058,2.92,3.945
"1110","Region 2",201105,159,109903,3033,2.76,3.811
"1110","Region 2",201106,151,112930,3209,2.842,4.096
"1110","Region 2",201107,141,112583,3241,2.879,4.049
"1110","Region 2",201108,135,105885,3149,2.974,4.384
"1110","Region 2",201109,120,107036,2485,2.322,3.725
"1110","Region 2",201110,86,99147,2157,2.176,3.806
"1110","Region 3",201040,214,99483,1119,1.125,1.02
"1110","Region 3",201041,217,100637,1277,1.269,1.293
"1110","Region 3",201042,220,108024,1314,1.216,1.139
"1110","Region 3",201043,219,107000,1335,1.248,1.082
"1110","Region 3",201044,223,103851,1357,1.307,1.224
"1110","Region 3",201045,223,105532,1495,1.417,1.293
"1110","Region 3",201046,215,104539,1511,1.445,1.269
"1110","Region 3",201047,222,92080,1464,1.59,1.485
"1110","Region 3",201048,229,107394,1659,1.545,1.475
"1110","Region 3",201049,214,99710,1605,1.61,1.453
"1110","Region 3",201050,209,92557,1574,1.701,1.621
"1110","Region 3",201051,208,86173,1858,2.156,2.178
"1110","Region 3",201052,207,89255,2131,2.388,2.614
"1110","Region 3",201101,216,104954,2383,2.271,2.196
"1110","Region 3",201102,224,104826,2747,2.621,2.502
"1110","Region 3",201103,224,108048,3840,3.554,3.266
"1110","Region 3",201104,220,110325,4751,4.306,4.07
"1110","Region 3",201105,229,117328,5583,4.758,4.411
"1110","Region 3",201106,220,119283,5400,4.527,3.985
"1110","Region 3",201107,217,117624,5495,4.672,4.004
"1110","Region 3",201108,212,114152,4804,4.208,3.731
"1110","Region 3",201109,195,108233,3565,3.294,2.788
"1110","Region 3",201110,167,90707,2488,2.743,2.54
"1110","Region 4",201040,410,157897,1805,1.143,0.937
"1110","Region 4",201041,414,157780,2010,1.274,1.048
"1110","Region 4",201042,405,161340,2061,1.277,1.053
"1110","Region 4",201043,417,159125,2231,1.402,1.18
"1110","Region 4",201044,411,155035,2573,1.66,1.403
"1110","Region 4",201045,413,153858,3048,1.981,1.6
"1110","Region 4",201046,412,163302,3846,2.355,1.855
"1110","Region 4",201047,420,119111,3572,2.999,2.217
"1110","Region 4",201048,419,155659,3509,2.254,1.953
"1110","Region 4",201049,415,142408,3988,2.8,2.266
"1110","Region 4",201050,412,135431,5995,4.427,3.37
"1110","Region 4",201051,381,109277,6600,6.04,4.416
"1110","Region 4",201052,405,119902,6049,5.045,3.955
"1110","Region 4",201101,420,140121,5409,3.86,3.25
"1110","Region 4",201102,413,127489,4931,3.868,3.625
"1110","Region 4",201103,425,147251,6537,4.439,4.224
"1110","Region 4",201104,427,161664,8406,5.2,5.039
"1110","Region 4",201105,421,158528,8981,5.665,5.585
"1110","Region 4",201106,418,157755,8755,5.55,5.359
"1110","Region 4",201107,395,158288,7938,5.015,4.874
"1110","Region 4",201108,385,155878,6494,4.166,4.027
"1110","Region 4",201109,349,142178,4294,3.02,2.977
"1110","Region 4",201110,297,110578,2870,2.595,2.495
"1110","Region 5",201040,249,88287,737,0.835,0.68
"1110","Region 5",201041,271,95099,869,0.914,0.756
"1110","Region 5",201042,265,95458,966,1.012,0.872
"1110","Region 5",201043,275,99108,983,0.992,0.871
"1110","Region 5",201044,274,97639,1094,1.12,1.032
"1110","Region 5",201045,270,97473,1046,1.073,0.95
"1110","Region 5",201046,270,97029,1049,1.081,0.955
"1110","Region 5",201047,271,69796,862,1.235,1.033
"1110","Region 5",201048,276,94750,965,1.018,0.903
"1110","Region 5",201049,272,91890,1069,1.163,0.978
"1110","Region 5",201050,277,85244,1099,1.289,1.067
"1110","Region 5",201051,264,68446,1319,1.927,1.408
"1110","Region 5",201052,260,67135,1561,2.325,1.701
"1110","Region 5",201101,262,85487,1639,1.917,1.538
"1110","Region 5",201102,264,87114,1878,2.156,1.749
"1110","Region 5",201103,260,86813,2485,2.862,2.433
"1110","Region 5",201104,258,94842,3618,3.815,3.377
"1110","Region 5",201105,260,81901,3465,4.231,3.857
"1110","Region 5",201106,262,96003,3430,3.573,3.355
"1110","Region 5",201107,246,94010,3294,3.504,3.33
"1110","Region 5",201108,237,84617,2798,3.307,3.153
"1110","Region 5",201109,231,82107,2450,2.984,2.847
"1110","Region 5",201110,192,68738,1435,2.088,2.187
"1110","Region 6",201040,193,80604,1636,2.03,1.855
"1110","Region 6",201041,190,79668,1578,1.981,1.861
"1110","Region 6",201042,200,82642,1705,2.063,1.992
"1110","Region 6",201043,192,82458,1693,2.053,1.983
"1110","Region 6",201044,193,83945,2027,2.415,2.29
"1110","Region 6",201045,198,89847,2093,2.33,2.363
"1110","Region 6",201046,189,84648,2065,2.44,2.407
"1110","Region 6",201047,188,63432,1708,2.693,2.619
"1110","Region 6",201048,192,81707,2076,2.541,2.467
"1110","Region 6",201049,189,80980,1952,2.41,2.338
"1110","Region 6",201050,181,76293,2221,2.911,2.903
"1110","Region 6",201051,159,62896,2400,3.816,3.851
"1110","Region 6",201052,182,73014,3061,4.192,3.783
"1110","Region 6",201101,184,83575,2940,3.518,3.345
"1110","Region 6",201102,179,80350,3532,4.396,4.426
"1110","Region 6",201103,192,90131,5127,5.688,5.765
"1110","Region 6",201104,187,89265,5730,6.419,6.968
"1110","Region 6",201105,197,82756,6338,7.659,7.631
"1110","Region 6",201106,186,76884,5799,7.543,7.859
"1110","Region 6",201107,184,96913,7667,7.911,8.034
"1110","Region 6",201108,180,92551,5700,6.159,6.301
"1110","Region 6",201109,149,78221,3695,4.724,4.812
"1110","Region 6",201110,133,63498,2299,3.621,3.602
"1110","Region 7",201040,92,22989,216,0.94,0.99
"1110","Region 7",201041,91,22966,227,0.988,1.08
"1110","Region 7",201042,95,23755,241,1.015,1.061
"1110","Region 7",201043,98,27160,213,0.784,0.845
"1110","Region 7",201044,98,26682,178,0.667,0.741
"1110","Region 7",201045,100,27431,305,1.112,1.166
"1110","Region 7",201046,100,26810,270,1.007,1.079
"1110","Region 7",201047,96,16305,162,0.994,1.004
"1110","Region 7",201048,98,24641,328,1.331,1.386
"1110","Region 7",201049,100,25257,318,1.259,1.31
"1110","Region 7",201050,98,24839,362,1.457,1.557
"1110","Region 7",201051,100,19229,335,1.742,1.981
"1110","Region 7",201052,94,16832,375,2.228,2.287
"1110","Region 7",201101,99,23628,390,1.651,1.672
"1110","Region 7",201102,98,23160,380,1.641,1.744
"1110","Region 7",201103,99,25281,485,1.918,1.955
"1110","Region 7",201104,98,27081,869,3.209,3.269
"1110","Region 7",201105,95,21134,853,4.036,4.314
"1110","Region 7",201106,94,26675,931,3.49,3.661
"1110","Region 7",201107,95,27714,1185,4.276,4.465
"1110","Region 7",201108,95,28342,1252,4.417,4.707
"1110","Region 7",201109,91,27098,970,3.58,3.631
"1110","Region 7",201110,78,22025,653,2.965,3.196
"1110","Region 8",201040,89,45752,315,0.688,0.659
"1110","Region 8",201041,94,44774,257,0.574,0.535
"1110","Region 8",201042,96,46046,291,0.632,0.621
"1110","Region 8",201043,91,43355,306,0.706,0.727
"1110","Region 8",201044,99,45862,354,0.772,0.754
"1110","Region 8",201045,87,43551,289,0.664,0.653
"1110","Region 8",201046,85,43479,316,0.727,0.719
"1110","Region 8",201047,97,33202,233,0.702,0.714
"1110","Region 8",201048,94,45783,343,0.749,0.749
"1110","Region 8",201049,93,44228,338,0.764,0.803
"1110","Region 8",201050,89,40850,326,0.798,0.821
"1110","Region 8",201051,84,29883,302,1.011,0.895
"1110","Region 8",201052,79,29520,330,1.118,0.984
"1110","Region 8",201101,77,42696,356,0.834,0.725
"1110","Region 8",201102,71,35922,408,1.136,1.355
"1110","Region 8",201103,83,40691,624,1.534,1.45
"1110","Region 8",201104,78,42303,779,1.841,1.54
"1110","Region 8",201105,78,39870,954,2.393,2.234
"1110","Region 8",201106,82,44310,1211,2.733,2.575
"1110","Region 8",201107,78,42542,1232,2.896,2.7
"1110","Region 8",201108,75,39938,1138,2.849,2.584
"1110","Region 8",201109,69,41303,1059,2.564,2.284
"1110","Region 8",201110,67,21200,464,2.189,2.237
"1110","Region 9",201040,206,70045,999,1.426,1.743
"1110","Region 9",201041,221,71817,1144,1.593,1.929
"1110","Region 9",201042,230,72615,1204,1.658,1.995
"1110","Region 9",201043,232,79852,1177,1.474,1.769
"1110","Region 9",201044,237,74294,1430,1.925,2.285
"1110","Region 9",201045,230,70143,1247,1.778,2.354
"1110","Region 9",201046,236,74752,1621,2.169,2.539
"1110","Region 9",201047,238,62888,1407,2.237,2.841
"1110","Region 9",201048,241,74993,1669,2.226,2.444
"1110","Region 9",201049,239,72735,2025,2.784,2.932
"1110","Region 9",201050,231,69093,2238,3.239,3.575
"1110","Region 9",201051,226,58200,2199,3.778,4.668
"1110","Region 9",201052,245,58950,1905,3.232,4.167
"1110","Region 9",201101,251,80264,2229,2.777,3.25
"1110","Region 9",201102,251,81816,2457,3.003,3.463
"1110","Region 9",201103,248,76409,2625,3.435,3.792
"1110","Region 9",201104,249,91504,3344,3.654,4.265
"1110","Region 9",201105,250,87630,3234,3.691,4.086
"1110","Region 9",201106,255,88892,3564,4.009,4.579
"1110","Region 9",201107,246,86768,3630,4.184,4.778
"1110","Region 9",201108,239,90615,3214,3.547,3.914
"1110","Region 9",201109,220,66378,2724,4.104,4.54
"1110","Region 9",201110,175,55081,1988,3.609,4.091
"1110","Region 10",201040,56,16141,87,0.539,0.531
"1110","Region 10",201041,54,15706,159,1.012,0.97
"1110","Region 10",201042,52,16943,139,0.82,0.821
"1110","Region 10",201043,57,16449,158,0.961,0.934
"1110","Region 10",201044,58,17221,182,1.057,0.901
"1110","Region 10",201045,59,16858,175,1.038,1.025
"1110","Region 10",201046,55,16866,204,1.21,1.184
"1110","Region 10",201047,51,8230,155,1.883,1.707
"1110","Region 10",201048,57,13744,154,1.12,0.957
"1110","Region 10",201049,56,13148,153,1.164,0.941
"1110","Region 10",201050,55,10527,120,1.14,0.897
"1110","Region 10",201051,56,8519,164,1.925,1.198
"1110","Region 10",201052,55,8362,183,2.188,2.353
"1110","Region 10",201101,50,12623,179,1.418,1.306
"1110","Region 10",201102,54,13437,223,1.66,1.164
"1110","Region 10",201103,51,11921,271,2.273,1.431
"1110","Region 10",201104,54,13647,327,2.396,2.029
"1110","Region 10",201105,49,12173,375,3.081,2.666
"1110","Region 10",201106,51,12218,400,3.274,2.551
"1110","Region 10",201107,47,12107,550,4.543,3.96
"1110","Region 10",201108,41,9638,399,4.14,3.617
"1110","Region 10",201109,36,9298,454,4.883,3.635
"1110","Region 10",201110,34,7881,400,5.075,3.443
"1111","National",201040,1813,742761,8425,1.134,1.111
"1111","National",201041,1857,745808,9322,1.25,1.242
"1111","National",201042,1885,775141,9678,1.249,1.261
"1111","National",201043,1908,785739,9917,1.262,1.258
"1111","National",201044,1927,766070,11050,1.442,1.44
"1111","National",201045,1918,768064,11805,1.537,1.526
"1111","National",201046,1902,783591,13334,1.702,1.625
"1111","National",201047,1914,603480,12056,1.998,1.846
"1111","National",201048,1944,769059,13915,1.809,1.722
"1111","National",201049,1911,737363,14882,2.018,1.882
"1111","National",201050,1890,702720,18055,2.569,2.361
"1111","National",201051,1812,586595,20053,3.419,3.118
"1111","National",201052,1860,590908,20183,3.416,3.128
"1111","National",201101,1892,742325,19903,2.681,2.53
"1111","National",201102,1887,707148,20616,2.915,2.91
"1111","National",201103,1920,741296,25840,3.486,3.441
"1111","National",201104,1904,788893,31701,4.018,4.18
"1111","National",201105,1919,762997,33883,4.441,4.553
"1111","National",201106,1901,797707,34052,4.269,4.487
"1111","National",201107,1836,809315,35777,4.421,4.565
"1111","National",201108,1804,785005,30626,3.901,3.988
"1111","National",201109,1687,732987,23331,3.183,3.417
"1111","National",201110,1579,654292,18066,2.761,3.044
"1111","National",201111,1358,577248,13143,2.277,2.463
"1111","Region 1",201040,150,50877,252,0.495,0.415
"1111","Region 1",201041,151,47313,307,0.649,0.584
"1111","Region 1",201042,160,54188,338,0.624,0.587
"1111","Region 1",201043,165,56056,345,0.615,0.572
"1111","Region 1",201044,163,52485,338,0.644,0.603
"1111","Region 1",201045,165,50532,302,0.598,0.556
"1111","Region 1",201046,164,54900,395,0.719,0.705
"1111","Region 1",201047,160,37415,321,0.858,0.82
"1111","Region 1",201048,167,54690,412,0.753,0.688
"1111","Region 1",201049,162,53220,423,0.795,0.759
"1111","Region 1",201050,169,52867,440,0.832,0.801
"1111","Region 1",201051,164,38377,405,1.055,1.014
"1111","Region 1",201052,166,32838,411,1.252,1.149
"1111","Region 1",201101,165,51338,503,0.98,0.922
"1111","Region 1",201102,169,46121,554,1.201,1.182
"1111","Region 1",201103,170,46400,568,1.224,1.216
"1111","Region 1",201104,160,52278,780,1.492,1.416
"1111","Region 1",201105,169,48220,925,1.918,1.872
"1111","Region 1",201106,165,57308,1179,2.057,1.974
"1111","Region 1",201107,161,54437,1299,2.386,2.309
"1111","Region 1",201108,161,49054,1215,2.477,2.311
"1111","Region 1",201109,151,49833,971,1.949,1.821
"1111","Region 1",201110,136,45644,799,1.751,1.654
"1111","Region 1",201111,129,43080,641,1.488,1.391
"1111","Region 2",201040,154,110686,1259,1.137,1.168
"1111","Region 2",201041,154,110048,1494,1.358,1.326
"1111","Region 2",201042,162,114130,1419,1.243,1.219
"1111","Region 2",201043,162,115176,1476,1.282,1.389
"1111","Region 2",201044,170,108802,1517,1.394,1.217
"1111","Region 2",201045,172,112695,1804,1.601,1.394
"1111","Region 2",201046,174,116956,2055,1.757,1.446
"1111","Region 2",201047,170,100895,2169,2.15,1.643
"1111","Region 2",201048,170,115387,2799,2.426,2.198
"1111","Region 2",201049,169,113526,3010,2.651,2.481
"1111","Region 2",201050,168,114758,3680,3.207,3.019
"1111","Region 2",201051,169,105360,4471,4.244,4.217
"1111","Region 2",201052,165,94795,4173,4.402,4.478
"1111","Region 2",201101,164,117282,3869,3.299,3.343
"1111","Region 2",201102,161,105959,3496,3.299,3.859
"1111","Region 2",201103,163,107160,3250,3.033,3.665
"1111","Region 2",201104,167,104725,3059,2.921,3.949
"1111","Region 2",201105,162,111535,3110,2.788,3.779
"1111","Region 2",201106,155,115121,3322,2.886,4.093
"1111","Region 2",201107,146,113732,3343,2.939,4.248
"1111","Region 2",201108,143,107380,3198,2.978,4.432
"1111","Region 2",201109,130,109715,2609,2.378,3.658
"1111","Region 2",201110,114,104803,2231,2.129,3.447
"1111","Region 2",201111,95,96068,1977,2.058,3.409
"1111","Region 3",201040,214,99483,1119,1.125,1.02
"1111","Region 3",201041,217,100637,1277,1.269,1.293
"1111","Region 3",201042,220,108024,1314,1.216,1.139
"1111","Region 3",201043,219,107000,1335,1.248,1.082
"1111","Region 3",201044,223,103851,1357,1.307,1.224
"1111","Region 3",201045,223,105532,1495,1.417,1.293
"1111","Region 3",201046,215,104539,1511,1.445,1.269
"1111","Region 3",201047,222,92080,1464,1.59,1.485
"1111","Region 3",201048,229,107394,1659,1.545,1.475
"1111","Region 3",201049,214,99710,1605,1.61,1.453
"1111","Region 3",201050,209,92557,1574,1.701,1.621
"1111","Region 3",201051,208,86173,1858,2.156,2.178
"1111","Region 3",201052,207,89255,2131,2.388,2.614
"1111","Region 3",201101,216,104954,2383,2.271,2.196
"1111","Region 3",201102,225,105438,2753,2.611,2.474
"1111","Region 3",201103,224,108048,3840,3.554,3.266
"1111","Region 3",201104,220,110325,4751,4.306,4.07
"1111","Region 3",201105,229,117328,5583,4.758,4.411
"1111","Region 3",201106,220,119283,5400,4.527,3.985
"1111","Region 3",201107,219,117952,5496,4.66,3.975
"1111","Region 3",201108,216,114749,4812,4.194,3.696
"1111","Region 3",201109,207,111094,3668,3.302,2.889
"1111","Region 3",201110,191,95766,2650,2.767,2.681
"1111","Region 3",201111,181,99778,2297,2.302,2.25
"1111","Region 4",201040,410,157897,1805,1.143,0.937
"1111","Region 4",201041,414,157780,2010,1.274,1.048
"1111","Region 4",201042,405,161340,2061,1.277,1.053
"1111","Region 4",201043,417,159125,2231,1.402,1.18
"1111","Region 4",201044,411,155035,2573,1.66,1.403
"1111","Region 4",201045,413,153858,3048,1.981,1.6
"1111","Region 4",201046,412,163302,3846,2.355,1.855
"1111","Region 4",201047,420,119111,3572,2.999,2.217
"1111","Region 4",201048,419,155659,3509,2.254,1.953
"1111","Region 4",201049,415,142408,3988,2.8,2.266
"1111","Region 4",201050,412,135431,5995,4.427,3.37
"1111","Region 4",201051,381,109277,6600,6.04,4.416
"1111","Region 4",201052,405,119902,6049,5.045,3.955
"1111","Region 4",201101,420,140121,5409,3.86,3.25
"1111","Region 4",201102,413,127489,4931,3.868,3.625
"1111","Region 4",201103,425,147251,6537,4.439,4.224
"1111","Region 4",201104,427,161664,8406,5.2,5.039
"1111","Region 4",201105,422,158828,8986,5.658,5.581
"1111","Region 4",201106,420,158180,8743,5.527,5.339
"1111","Region 4",201107,399,158718,7938,5.001,4.863
"1111","Region 4",201108,391,157632,6540,4.149,3.972
"1111","Region 4",201109,363,145358,4372,3.008,2.936
"1111","Region 4",201110,335,120535,3138,2.603,2.502
"1111","Region 4",201111,306,123869,2553,2.061,1.988
"1111","Region 5",201040,249,88287,737,0.835,0.68
"1111","Region 5",201041,271,95099,869,0.914,0.756
"1111","Region 5",201042,265,95458,966,1.012,0.872
"1111","Region 5",201043,275,99108,983,0.992,0.871
"1111","Region 5",201044,275,97893,1094,1.118,1.03
"1111","Region 5",201045,270,97473,1046,1.073,0.95
"1111","Region 5",201046,270,97029,1049,1.081,0.955
"1111","Region 5",201047,271,69796,862,1.235,1.033
"1111","Region 5",201048,276,94750,965,1.018,0.903
"1111","Region 5",201049,272,91890,1069,1.163,0.978
"1111","Region 5",201050,277,85244,1099,1.289,1.067
"1111","Region 5",201051,264,68446,1319,1.927,1.408
"1111","Region 5",201052,260,67135,1561,2.325,1.701
"1111","Region 5",201101,263,85487,1639,1.917,1.538
"1111","Region 5",201102,264,87114,1878,2.156,1.749
"1111","Region 5",201103,263,87539,2507,2.864,2.425
"1111","Region 5",201104,261,95560,3641,3.81,3.364
"1111","Region 5",201105,264,82834,3508,4.235,3.837
"1111","Region 5",201106,268,97915,3482,3.556,3.307
"1111","Region 5",201107,255,97310,3402,3.496,3.273
"1111","Region 5",201108,251,91051,2983,3.276,3.079
"1111","Region 5",201109,247,88786,2595,2.923,2.757
"1111","Region 5",201110,230,84473,2142,2.536,2.461
"1111","Region 5",201111,180,67442,1698,2.518,2.354
"1111","Region 6",201040,193,80604,1636,2.03,1.855
"1111","Region 6",201041,190,79668,1578,1.981,1.861
