Release_Week,Region,Week,Sites_Reporting,Total_Patient_Visits,Total_ILI,Perc_Unweighted_ILI,Perc_Weighted_ILI
1012,Region 6,200938,132,41479,3445,8.305,7.604
1012,Region 6,200939,136,54235,5353,9.87,9.462
1012,Region 6,200940,209,76441,9134,11.949,12.841
1012,Region 6,200941,213,68479,9027,13.182,13.391
1012,Region 6,200942,205,71092,7782,10.946,11.378
1012,Region 6,200943,204,67191,5815,8.654,9.158
1012,Region 6,200944,219,84393,5604,6.64,6.698
1012,Region 6,200945,208,68576,4183,6.1,6.428
1012,Region 6,200946,203,63371,3502,5.526,5.816
1012,Region 6,200947,213,60034,2740,4.564,4.382
1012,Region 6,200948,207,74605,3018,4.045,3.91
1012,Region 6,200949,208,72499,2749,3.792,3.563
1012,Region 6,200950,194,56702,1985,3.501,3.546
1012,Region 6,200951,193,46743,1750,3.744,3.397
1012,Region 6,200952,188,58924,2051,3.481,3.126
1012,Region 6,201001,200,76224,2055,2.696,2.382
1012,Region 6,201002,203,82252,2469,3.002,2.847
1012,Region 6,201003,198,80721,2312,2.864,2.533
1012,Region 6,201004,190,76946,2165,2.814,2.587
1012,Region 6,201005,178,73830,2351,3.184,2.811
1012,Region 6,201006,182,75980,2091,2.752,2.481
1012,Region 6,201007,168,82780,2493,3.012,2.63
1012,Region 6,201008,181,87153,2773,3.182,2.62
1012,Region 6,201009,171,81500,2425,2.975,2.685
1012,Region 6,201010,167,82440,2410,2.923,2.699
1012,Region 6,201011,157,61581,1469,2.385,1.848
1012,Region 6,201012,110,43559,863,1.981,1.692
1012,Region 7,200935,55,13610,516,3.791,4.14
1012,Region 7,200936,60,15278,610,3.993,4.479
1012,Region 7,200937,56,13911,652,4.687,5.121
1012,Region 7,200938,60,17778,933,5.248,4.945
1012,Region 7,200939,61,19431,1002,5.157,4.729
1012,Region 7,200940,126,36433,2602,7.142,6.895
1012,Region 7,200941,127,37261,3877,10.405,10.295
1012,Region 7,200942,130,39132,4409,11.267,11.313
1012,Region 7,200943,133,37981,3135,8.254,8.298
1012,Region 7,200944,130,36378,2500,6.872,7.085
1012,Region 7,200945,127,35174,1701,4.836,4.989
1012,Region 7,200946,126,33321,977,2.932,2.88
1012,Region 7,200947,130,26689,674,2.525,2.637
1012,Region 7,200948,131,34779,748,2.151,2.406
1012,Region 7,200949,128,29623,570,1.924,2.269
1012,Region 7,200950,125,29853,447,1.497,1.548
1012,Region 7,200951,124,19579,357,1.823,1.929
1012,Region 7,200952,117,21242,374,1.761,1.906
1012,Region 7,201001,117,23334,406,1.74,1.749
1012,Region 7,201002,124,30493,349,1.145,1.076
1012,Region 7,201003,127,30861,462,1.497,1.551
1012,Region 7,201004,122,30182,439,1.455,1.391
1012,Region 7,201005,123,32354,674,2.083,1.914
1012,Region 7,201006,122,31956,691,2.162,2.115
1012,Region 7,201007,122,32633,705,2.16,2.173
1012,Region 7,201008,124,33794,650,1.923,1.719
1012,Region 7,201009,122,32453,764,2.354,2.274
1012,Region 7,201010,115,30828,529,1.716,1.576
1012,Region 7,201011,110,25477,446,1.751,1.769
1012,Region 7,201012,95,23293,271,1.163,1.228
1012,Region 8,200935,73,37704,320,0.849,0.692
1012,Region 8,200936,70,34102,522,1.531,1.384
1012,Region 8,200937,70,37783,779,2.062,1.895
1012,Region 8,200938,70,37425,922,2.464,2.234
1012,Region 8,200939,70,39445,1570,3.98,3.886
1012,Region 8,200940,104,57408,3783,6.59,6.229
1012,Region 8,200941,112,58392,5133,8.791,8.301
1012,Region 8,200942,114,59815,5110,8.543,8.515
1012,Region 8,200943,109,50253,3074,6.117,6.036
1012,Region 8,200944,106,51755,2593,5.01,4.792
1012,Region 8,200945,105,52639,1537,2.92,2.869
1012,Region 8,200946,102,51637,1243,2.407,2.424
1012,Region 8,200947,105,41023,858,2.092,2.052
1012,Region 8,200948,103,52479,953,1.816,1.689
1012,Region 8,200949,100,47016,751,1.597,1.461
1012,Region 8,200950,99,48377,685,1.416,1.295
1012,Region 8,200951,84,29879,432,1.446,1.488
1012,Region 8,200952,92,34473,531,1.54,1.369
1012,Region 8,201001,91,47631,534,1.121,1.009
1012,Region 8,201002,94,46784,407,0.87,0.826
1012,Region 8,201003,96,48439,660,1.363,1.263
1012,Region 8,201004,96,52203,819,1.569,1.42
1012,Region 8,201005,91,49004,628,1.282,1.369
1012,Region 8,201006,85,44713,384,0.859,0.866
1012,Region 8,201007,72,38021,263,0.692,0.98
1012,Region 8,201008,88,48138,444,0.922,0.922
1012,Region 8,201009,86,51032,399,0.782,0.753
1012,Region 8,201010,87,48429,403,0.832,0.759
1012,Region 8,201011,81,41847,360,0.86,0.814
1012,Region 8,201012,62,32270,139,0.431,0.468
1012,Region 9,200935,187,50225,1397,2.781,2.918
1012,Region 9,200936,186,48339,1497,3.097,3.371
1012,Region 9,200937,182,54904,1743,3.175,3.608
1012,Region 9,200938,156,49087,1810,3.687,3.352
1012,Region 9,200939,158,50606,2332,4.608,4.966
1012,Region 9,200940,242,87318,4405,5.045,6.041
1012,Region 9,200941,262,88133,5567,6.317,7.326
1012,Region 9,200942,262,97165,4390,4.518,5.954
1012,Region 9,200943,260,99142,4629,4.669,6.509
1012,Region 9,200944,268,96505,4250,4.404,6.344
1012,Region 9,200945,271,91396,3355,3.671,5.166
1012,Region 9,200946,270,101041,3475,3.439,4.582
1012,Region 9,200947,262,72422,2866,3.957,5.429
1012,Region 9,200948,263,96248,2867,2.979,3.939
1012,Region 9,200949,259,94228,2445,2.595,3.439
1012,Region 9,200950,242,84485,2064,2.443,3.596
1012,Region 9,200951,233,56388,1517,2.69,4.133
1012,Region 9,200952,229,58273,1806,3.099,4.47
1012,Region 9,201001,237,77808,1714,2.203,3.112
1012,Region 9,201002,249,92495,1780,1.924,3.004
1012,Region 9,201003,252,80037,1578,1.972,2.854
1012,Region 9,201004,250,92674,2029,2.189,3.293
1012,Region 9,201005,245,94609,2147,2.269,3.359
1012,Region 9,201006,229,84425,2217,2.626,3.913
1012,Region 9,201007,230,72046,1509,2.094,2.587
1012,Region 9,201008,221,82262,2028,2.465,3.341
1012,Region 9,201009,216,64089,1655,2.582,3.241
1012,Region 9,201010,196,57754,1437,2.488,3.28
1012,Region 9,201011,188,49502,1356,2.739,3.438
1012,Region 9,201012,131,34957,964,2.758,3.297
1012,Region 10,200935,38,8562,381,4.45,4.534
1012,Region 10,200936,42,7903,440,5.568,4.173
1012,Region 10,200937,42,9845,408,4.144,3.569
1012,Region 10,200938,39,9095,507,5.574,4.709
1012,Region 10,200939,43,10059,779,7.744,6.869
1012,Region 10,200940,66,19448,1605,8.253,7.209
1012,Region 10,200941,66,17880,1718,9.609,9.225
1012,Region 10,200942,65,17961,1559,8.68,8.577
1012,Region 10,200943,65,17026,1243,7.301,7.165
1012,Region 10,200944,63,16532,819,4.954,5.127
1012,Region 10,200945,67,17013,653,3.838,3.976
1012,Region 10,200946,61,15960,452,2.832,2.912
1012,Region 10,200947,61,10389,231,2.224,2.388
1012,Region 10,200948,61,15834,289,1.825,1.611
1012,Region 10,200949,60,13869,220,1.586,1.302
1012,Region 10,200950,54,11754,171,1.455,1.496
1012,Region 10,200951,57,7999,145,1.813,1.597
1012,Region 10,200952,53,8071,175,2.168,2.025
1012,Region 10,201001,57,14643,193,1.318,1.153
1012,Region 10,201002,49,12806,168,1.312,1.24
1012,Region 10,201003,50,12342,169,1.369,1.126
1012,Region 10,201004,50,12446,245,1.969,1.881
1012,Region 10,201005,45,11275,204,1.809,1.711
1012,Region 10,201006,47,12215,196,1.605,1.363
1012,Region 10,201007,45,10514,251,2.387,1.829
1012,Region 10,201008,43,11432,206,1.802,1.247
1012,Region 10,201009,39,9444,174,1.842,1.632
1012,Region 10,201010,33,7845,145,1.848,1.441
1012,Region 10,201011,33,7527,113,1.501,1.235
1012,Region 10,201012,23,5157,83,1.609,1.562
1013,National,200935,1360,612017,20903,3.415,3.475
1013,National,200936,1376,603412,22404,3.713,4.06
1013,National,200937,1390,690184,26172,3.792,4.248
1013,National,200938,1326,655273,24403,3.724,4.189
1013,National,200939,1344,656827,27971,4.259,4.869
1013,National,200940,2004,827590,46835,5.659,6.091
1013,National,200941,2074,835645,55348,6.623,7.043
1013,National,200942,2100,881582,66223,7.512,7.69
1013,National,200943,2116,879642,64265,7.306,7.516
1013,National,200944,2130,874874,54673,6.249,6.622
1013,National,200945,2120,837103,41104,4.91,5.201
1013,National,200946,2093,830787,31479,3.789,4.043
1013,National,200947,2084,638626,22028,3.449,3.524
1013,National,200948,2049,798617,21624,2.708,2.733
1013,National,200949,2013,756903,18688,2.469,2.474
1013,National,200950,1934,705965,16179,2.292,2.333
1013,National,200951,1857,518446,13751,2.652,2.581
1013,National,200952,1861,564027,15068,2.672,2.57
1013,National,201001,1918,700466,13898,1.984,1.885
1013,National,201002,1928,745424,13505,1.812,1.851
1013,National,201003,1966,739000,14054,1.902,1.861
1013,National,201004,1937,755541,14272,1.889,1.939
1013,National,201005,1893,738586,15049,2.038,2.047
1013,National,201006,1879,723675,14536,2.009,2.066
1013,National,201007,1824,720188,13930,1.934,1.886
1013,National,201008,1869,770577,15260,1.98,1.933
1013,National,201009,1758,720994,13401,1.859,1.896
1013,National,201010,1718,716424,13262,1.851,1.876
1013,National,201011,1664,670977,11599,1.729,1.738
1013,National,201012,1537,630672,9422,1.494,1.552
1013,National,201013,1201,504256,6694,1.328,1.136
1013,Region 1,200935,96,64093,257,0.401,0.628
1013,Region 1,200936,96,53552,265,0.495,0.838
1013,Region 1,200937,99,73590,478,0.65,1.049
1013,Region 1,200938,101,76099,622,0.817,1.069
1013,Region 1,200939,102,73743,614,0.833,1.165
1013,Region 1,200940,133,40591,665,1.638,1.626
1013,Region 1,200941,145,38368,930,2.424,2.507
1013,Region 1,200942,146,41669,1883,4.519,4.468
1013,Region 1,200943,148,45199,3222,7.128,6.211
1013,Region 1,200944,152,47875,4703,9.823,9.688
1013,Region 1,200945,148,44846,3365,7.503,7.471
1013,Region 1,200946,155,45824,2273,4.96,4.903
1013,Region 1,200947,151,27742,861,3.104,2.828
1013,Region 1,200948,152,39966,775,1.939,1.97
1013,Region 1,200949,155,40778,595,1.459,1.324
1013,Region 1,200950,138,36092,434,1.202,1.104
1013,Region 1,200951,139,22963,270,1.176,1.058
1013,Region 1,200952,135,23827,267,1.121,1.127
1013,Region 1,201001,138,31688,276,0.871,0.782
1013,Region 1,201002,143,33169,235,0.708,0.633
1013,Region 1,201003,145,34582,276,0.798,0.789
1013,Region 1,201004,143,37935,299,0.788,0.772
1013,Region 1,201005,142,38091,350,0.919,0.844
1013,Region 1,201006,140,35925,328,0.913,0.812
1013,Region 1,201007,135,32202,361,1.121,0.997
1013,Region 1,201008,130,34078,276,0.81,0.807
1013,Region 1,201009,128,33741,223,0.661,0.637
1013,Region 1,201010,127,32265,209,0.648,0.639
1013,Region 1,201011,119,29108,135,0.464,0.37
1013,Region 1,201012,116,29943,109,0.364,0.342
1013,Region 1,201013,97,23372,68,0.291,0.314
1013,Region 2,200935,53,89896,1426,1.586,2.69
1013,Region 2,200936,59,91248,1775,1.945,4.108
1013,Region 2,200937,56,95006,1828,1.924,3.253
1013,Region 2,200938,56,100622,2133,2.12,2.92
1013,Region 2,200939,57,94551,1904,2.014,2.491
1013,Region 2,200940,186,117207,2397,2.045,2.151
1013,Region 2,200941,194,109925,2738,2.491,3.277
1013,Region 2,200942,206,125592,4776,3.803,5.726
1013,Region 2,200943,202,128798,6321,4.908,7.962
1013,Region 2,200944,206,126771,6258,4.936,8.125
1013,Region 2,200945,208,129536,6129,4.732,6.53
1013,Region 2,200946,199,127524,5006,3.926,4.754
1013,Region 2,200947,198,107569,4325,4.021,4.152
1013,Region 2,200948,198,121639,3842,3.159,2.868
1013,Region 2,200949,189,113225,3337,2.947,2.808
1013,Region 2,200950,191,112123,3168,2.825,2.365
1013,Region 2,200951,181,92139,2706,2.937,2.336
1013,Region 2,200952,183,97675,2999,3.07,2.313
1013,Region 2,201001,176,108312,2321,2.143,1.657
1013,Region 2,201002,177,109121,2255,2.067,1.819
1013,Region 2,201003,187,112561,2414,2.145,1.879
1013,Region 2,201004,182,109796,2065,1.881,1.644
1013,Region 2,201005,172,108955,2159,1.982,1.513
1013,Region 2,201006,170,105988,2195,2.071,1.777
1013,Region 2,201007,167,107618,2010,1.868,1.668
1013,Region 2,201008,171,101950,1700,1.667,1.543
1013,Region 2,201009,127,100406,1406,1.4,1.334
1013,Region 2,201010,110,99267,1470,1.481,1.531
1013,Region 2,201011,104,96899,1639,1.691,1.42
1013,Region 2,201012,94,96654,1541,1.594,1.449
1013,Region 2,201013,73,83983,1363,1.623,1.132
1013,Region 3,200935,169,82952,1318,1.589,1.7
1013,Region 3,200936,176,91810,2159,2.352,2.949
1013,Region 3,200937,177,102794,2961,2.881,3.568
1013,Region 3,200938,170,95666,3349,3.501,3.983
1013,Region 3,200939,172,88682,3578,4.035,4.021
1013,Region 3,200940,207,110344,6445,5.841,6.079
1013,Region 3,200941,226,127586,9291,7.282,6.943
1013,Region 3,200942,241,132505,15923,12.017,10.224
1013,Region 3,200943,244,133928,16471,12.298,10.533
1013,Region 3,200944,249,125306,11353,9.06,8.339
1013,Region 3,200945,251,119126,7469,6.27,5.625
1013,Region 3,200946,248,117276,4816,4.107,3.85
1013,Region 3,200947,244,86814,2873,3.309,3.091
1013,Region 3,200948,237,101691,2598,2.555,2.233
1013,Region 3,200949,236,101130,2505,2.477,2.257
1013,Region 3,200950,221,92424,2271,2.457,2.198
1013,Region 3,200951,216,80164,2164,2.699,2.71
1013,Region 3,200952,219,86118,2203,2.558,2.339
1013,Region 3,201001,225,97747,2136,2.185,1.996
1013,Region 3,201002,224,99586,1857,1.865,1.842
1013,Region 3,201003,225,99992,1813,1.813,1.579
1013,Region 3,201004,230,99732,1918,1.923,1.682
1013,Region 3,201005,216,90909,1633,1.796,1.645
1013,Region 3,201006,221,84650,1385,1.636,1.645
1013,Region 3,201007,216,94469,1383,1.464,1.278
1013,Region 3,201008,215,97580,1470,1.506,1.327
1013,Region 3,201009,207,97683,1606,1.644,1.484
1013,Region 3,201010,197,95578,1562,1.634,1.489
1013,Region 3,201011,196,97018,1420,1.464,1.297
1013,Region 3,201012,193,96014,1249,1.301,1.013
1013,Region 3,201013,163,84440,1142,1.352,1.074
1013,Region 4,200935,344,130948,9723,7.425,6.595
1013,Region 4,200936,341,127745,9621,7.531,6.769
1013,Region 4,200937,356,151133,9874,6.533,6.401
1013,Region 4,200938,333,136135,8403,6.173,5.89
1013,Region 4,200939,345,135784,8320,6.127,6.225
1013,Region 4,200940,450,170236,10831,6.362,6.186
1013,Region 4,200941,449,177520,9858,5.553,5.316
1013,Region 4,200942,446,176099,9157,5.2,4.884
1013,Region 4,200943,458,178984,9394,5.249,4.947
1013,Region 4,200944,445,174885,7836,4.481,4.331
1013,Region 4,200945,439,166670,6395,3.837,3.653
1013,Region 4,200946,442,167388,5596,3.343,3.202
1013,Region 4,200947,440,127553,4287,3.361,3.012
1013,Region 4,200948,430,161825,4546,2.809,2.655
1013,Region 4,200949,415,152910,3636,2.378,2.266
1013,Region 4,200950,401,143097,3525,2.463,2.208
1013,Region 4,200951,379,98322,2957,3.007,2.45
1013,Region 4,200952,399,112451,3245,2.886,2.356
1013,Region 4,201001,430,141067,2907,2.061,1.682
1013,Region 4,201002,416,150345,2746,1.826,1.678
1013,Region 4,201003,421,147676,3043,2.061,1.91
1013,Region 4,201004,415,151609,2966,1.956,1.86
1013,Region 4,201005,418,143150,3331,2.327,2.085
1013,Region 4,201006,426,154304,3402,2.205,1.887
1013,Region 4,201007,411,147807,3373,2.282,2.115
1013,Region 4,201008,434,174570,4273,2.448,2.082
1013,Region 4,201009,412,152373,3483,2.286,1.904
1013,Region 4,201010,419,149033,3836,2.574,2.143
1013,Region 4,201011,412,146099,3210,2.197,1.93
1013,Region 4,201012,379,136694,2483,1.816,1.653
1013,Region 4,201013,293,108707,1745,1.605,1.53
1013,Region 5,200935,202,82442,1583,1.92,1.808
1013,Region 5,200936,211,84386,2150,2.548,2.403
1013,Region 5,200937,210,93464,2307,2.468,2.369
1013,Region 5,200938,209,91887,2279,2.48,2.273
1013,Region 5,200939,200,90291,2519,2.79,2.442
1013,Region 5,200940,281,112164,4968,4.429,4.041
1013,Region 5,200941,280,112101,7209,6.431,5.938
1013,Region 5,200942,285,120552,11234,9.319,9.072
1013,Region 5,200943,292,121064,10959,9.052,8.832
1013,Region 5,200944,291,114373,8751,7.651,7.453
1013,Region 5,200945,295,112037,6313,5.635,5.378
1013,Region 5,200946,286,107387,4132,3.848,3.641
1013,Region 5,200947,279,78350,2310,2.948,2.664
1013,Region 5,200948,267,99551,1988,1.997,1.867
1013,Region 5,200949,263,91625,1880,2.052,1.853
1013,Region 5,200950,268,90950,1429,1.571,1.475
1013,Region 5,200951,250,64220,1453,2.263,1.845
1013,Region 5,200952,245,62841,1417,2.255,1.934
1013,Region 5,201001,246,82012,1356,1.653,1.402
1013,Region 5,201002,248,88269,1239,1.404,1.201
1013,Region 5,201003,263,91644,1323,1.444,1.244
1013,Region 5,201004,257,91847,1317,1.434,1.219
1013,Region 5,201005,260,93569,1440,1.539,1.354
1013,Region 5,201006,252,89873,1492,1.66,1.435
1013,Region 5,201007,246,89628,1402,1.564,1.306
1013,Region 5,201008,247,92479,1140,1.233,1.117
1013,Region 5,201009,232,88175,1020,1.157,1.048
1013,Region 5,201010,231,86618,865,0.999,0.899
1013,Region 5,201011,220,82309,853,1.036,0.884
1013,Region 5,201012,193,72910,687,0.942,0.855
1013,Region 5,201013,165,62454,585,0.937,0.839
1013,Region 6,200935,143,51585,3982,7.719,4.724
1013,Region 6,200936,135,49049,3365,6.86,5.503
1013,Region 6,200937,142,57754,5142,8.903,7.294
1013,Region 6,200938,132,41479,3445,8.305,7.604
1013,Region 6,200939,136,54235,5353,9.87,9.462
1013,Region 6,200940,209,76441,9134,11.949,12.841
1013,Region 6,200941,213,68479,9027,13.182,13.391
1013,Region 6,200942,205,71092,7782,10.946,11.378
1013,Region 6,200943,204,67191,5815,8.654,9.158
1013,Region 6,200944,219,84393,5604,6.64,6.698
1013,Region 6,200945,208,68576,4183,6.1,6.428
1013,Region 6,200946,203,63371,3502,5.526,5.816
1013,Region 6,200947,213,60034,2740,4.564,4.382
1013,Region 6,200948,207,74605,3018,4.045,3.91
1013,Region 6,200949,208,72499,2749,3.792,3.563
1013,Region 6,200950,194,56702,1985,3.501,3.546
1013,Region 6,200951,193,46743,1750,3.744,3.397
1013,Region 6,200952,188,58924,2051,3.481,3.126
1013,Region 6,201001,200,76224,2055,2.696,2.382
1013,Region 6,201002,203,82252,2469,3.002,2.847
1013,Region 6,201003,198,80721,2312,2.864,2.533
1013,Region 6,201004,190,76946,2165,2.814,2.587
1013,Region 6,201005,178,73830,2351,3.184,2.811
1013,Region 6,201006,183,76137,2093,2.749,2.479
1013,Region 6,201007,169,82914,2500,3.015,2.636
1013,Region 6,201008,183,87203,2768,3.174,2.616
1013,Region 6,201009,173,81772,2429,2.97,2.681
1013,Region 6,201010,171,82931,2417,2.914,2.689
1013,Region 6,201011,164,70970,1680,2.367,1.972
1013,Region 6,201012,166,66543,1387,2.084,1.747
1013,Region 6,201013,109,40214,636,1.582,1.321
1013,Region 7,200935,55,13610,516,3.791,4.14
1013,Region 7,200936,60,15278,610,3.993,4.479
1013,Region 7,200937,56,13911,652,4.687,5.121
1013,Region 7,200938,60,17778,933,5.248,4.945
1013,Region 7,200939,61,19431,1002,5.157,4.729
1013,Region 7,200940,126,36433,2602,7.142,6.895
1013,Region 7,200941,127,37261,3877,10.405,10.295
1013,Region 7,200942,130,39132,4409,11.267,11.313
1013,Region 7,200943,133,37981,3135,8.254,8.298
1013,Region 7,200944,130,36378,2500,6.872,7.085
1013,Region 7,200945,127,35174,1701,4.836,4.989
1013,Region 7,200946,126,33321,977,2.932,2.88
1013,Region 7,200947,130,26689,674,2.525,2.637
1013,Region 7,200948,131,34779,748,2.151,2.406
1013,Region 7,200949,128,29623,570,1.924,2.269
1013,Region 7,200950,125,29853,447,1.497,1.548
1013,Region 7,200951,124,19579,357,1.823,1.929
1013,Region 7,200952,117,21242,374,1.761,1.906
1013,Region 7,201001,117,23334,406,1.74,1.749
1013,Region 7,201002,124,30493,349,1.145,1.076
1013,Region 7,201003,127,30861,462,1.497,1.551
1013,Region 7,201004,122,30182,439,1.455,1.391
1013,Region 7,201005,123,32354,674,2.083,1.914
1013,Region 7,201006,122,31956,691,2.162,2.115
1013,Region 7,201007,122,32633,705,2.16,2.173
1013,Region 7,201008,124,33794,650,1.923,1.719
1013,Region 7,201009,122,32453,764,2.354,2.274
1013,Region 7,201010,116,31017,529,1.706,1.559
1013,Region 7,201011,113,26486,447,1.688,1.638
1013,Region 7,201012,105,26832,284,1.058,1.057
1013,Region 7,201013,87,20728,209,1.008,0.762
1013,Region 8,200935,73,37704,320,0.849,0.692
1013,Region 8,200936,70,34102,522,1.531,1.384
1013,Region 8,200937,70,37783,779,2.062,1.895
1013,Region 8,200938,70,37425,922,2.464,2.234
1013,Region 8,200939,70,39445,1570,3.98,3.886
1013,Region 8,200940,104,57408,3783,6.59,6.229
1013,Region 8,200941,112,58392,5133,8.791,8.301
1013,Region 8,200942,114,59815,5110,8.543,8.515
1013,Region 8,200943,109,50253,3074,6.117,6.036
1013,Region 8,200944,106,51755,2593,5.01,4.792
1013,Region 8,200945,105,52639,1537,2.92,2.869
1013,Region 8,200946,102,51637,1243,2.407,2.424
1013,Region 8,200947,105,41023,858,2.092,2.052
1013,Region 8,200948,103,52479,953,1.816,1.689
1013,Region 8,200949,100,47016,751,1.597,1.461
1013,Region 8,200950,99,48377,685,1.416,1.295
1013,Region 8,200951,84,29879,432,1.446,1.488
1013,Region 8,200952,92,34473,531,1.54,1.369
1013,Region 8,201001,91,47631,534,1.121,1.009
1013,Region 8,201002,94,46784,407,0.87,0.826
1013,Region 8,201003,96,48439,660,1.363,1.263
1013,Region 8,201004,96,52203,819,1.569,1.42
1013,Region 8,201005,92,51397,760,1.479,1.525
1013,Region 8,201006,86,46957,528,1.124,1.085
1013,Region 8,201007,73,40236,404,1.004,1.191
1013,Region 8,201008,90,50702,563,1.11,1.096
1013,Region 8,201009,88,51398,399,0.776,0.75
1013,Region 8,201010,89,48838,406,0.831,0.762
1013,Region 8,201011,85,43103,392,0.909,0.869
1013,Region 8,201012,75,37157,163,0.439,0.474
1013,Region 8,201013,61,32029,135,0.421,0.473
1013,Region 9,200935,187,50225,1397,2.781,2.918
1013,Region 9,200936,186,48339,1497,3.097,3.371
1013,Region 9,200937,182,54904,1743,3.175,3.608
1013,Region 9,200938,156,49087,1810,3.687,3.352
1013,Region 9,200939,158,50606,2332,4.608,4.966
1013,Region 9,200940,242,87318,4405,5.045,6.041
1013,Region 9,200941,262,88133,5567,6.317,7.326
1013,Region 9,200942,262,97165,4390,4.518,5.954
1013,Region 9,200943,261,99218,4631,4.667,6.508
1013,Region 9,200944,269,96606,4256,4.406,6.344
1013,Region 9,200945,272,91486,3359,3.672,5.166
1013,Region 9,200946,271,101099,3482,3.444,4.583
1013,Region 9,200947,263,72463,2869,3.959,5.43
1013,Region 9,200948,263,96248,2867,2.979,3.939
1013,Region 9,200949,259,94228,2445,2.595,3.439
1013,Region 9,200950,243,84593,2064,2.44,3.595
1013,Region 9,200951,234,56438,1517,2.688,4.133
1013,Region 9,200952,230,58405,1806,3.092,4.437
1013,Region 9,201001,238,77808,1714,2.203,3.112
1013,Region 9,201002,250,92599,1780,1.922,3.004
1013,Region 9,201003,254,80182,1582,1.973,2.855
1013,Region 9,201004,252,92845,2039,2.196,3.295
1013,Region 9,201005,247,95056,2147,2.259,3.331
1013,Region 9,201006,232,85027,2222,2.613,3.871
1013,Region 9,201007,239,81180,1540,1.897,2.538
1013,Region 9,201008,231,85590,2209,2.581,3.515
1013,Region 9,201009,228,72084,1889,2.621,3.442
1013,Region 9,201010,220,80834,1808,2.237,3.281
1013,Region 9,201011,213,70743,1704,2.409,3.489
1013,Region 9,201012,183,61252,1424,2.325,3.252
1013,Region 9,201013,132,43631,734,1.682,1.365
1013,Region 10,200935,38,8562,381,4.45,4.534
1013,Region 10,200936,42,7903,440,5.568,4.173
1013,Region 10,200937,42,9845,408,4.144,3.569
1013,Region 10,200938,39,9095,507,5.574,4.709
1013,Region 10,200939,43,10059,779,7.744,6.869
1013,Region 10,200940,66,19448,1605,8.253,7.209
1013,Region 10,200941,66,17880,1718,9.609,9.225
1013,Region 10,200942,65,17961,1559,8.68,8.577
1013,Region 10,200943,65,17026,1243,7.301,7.165
1013,Region 10,200944,63,16532,819,4.954,5.127
1013,Region 10,200945,67,17013,653,3.838,3.976
1013,Region 10,200946,61,15960,452,2.832,2.912
1013,Region 10,200947,61,10389,231,2.224,2.388
1013,Region 10,200948,61,15834,289,1.825,1.611
1013,Region 10,200949,60,13869,220,1.586,1.302
1013,Region 10,200950,54,11754,171,1.455,1.496
1013,Region 10,200951,57,7999,145,1.813,1.597
1013,Region 10,200952,53,8071,175,2.168,2.025
1013,Region 10,201001,57,14643,193,1.318,1.153
1013,Region 10,201002,49,12806,168,1.312,1.24
1013,Region 10,201003,50,12342,169,1.369,1.126
1013,Region 10,201004,50,12446,245,1.969,1.881
1013,Region 10,201005,45,11275,204,1.809,1.711
1013,Region 10,201006,47,12858,200,1.555,1.337
1013,Region 10,201007,46,11501,252,2.191,1.707
1013,Region 10,201008,44,12631,211,1.67,1.11
1013,Region 10,201009,41,10909,182,1.668,1.422
1013,Region 10,201010,38,10043,160,1.593,1.298
1013,Region 10,201011,38,8242,119,1.444,1.196
1013,Region 10,201012,33,6673,95,1.424,1.279
1013,Region 10,201013,21,4698,77,1.639,1.121
1014,National,200935,1360,612017,20903,3.415,3.475
1014,National,200936,1376,603412,22404,3.713,4.06
1014,National,200937,1390,690184,26172,3.792,4.248
1014,National,200938,1326,655273,24403,3.724,4.189
1014,National,200939,1344,656827,27971,4.259,4.869
1014,National,200940,2004,827590,46835,5.659,6.091
1014,National,200941,2074,835645,55348,6.623,7.043
1014,National,200942,2100,881582,66223,7.512,7.69
1014,National,200943,2116,879642,64265,7.306,7.516
1014,National,200944,2130,874874,54673,6.249,6.622
1014,National,200945,2120,837103,41104,4.91,5.201
1014,National,200946,2093,830787,31479,3.789,4.043
1014,National,200947,2084,638626,22028,3.449,3.524
1014,National,200948,2049,798617,21624,2.708,2.733
1014,National,200949,2013,756903,18688,2.469,2.474
1014,National,200950,1935,706030,16180,2.292,2.333
1014,National,200951,1859,518598,13752,2.652,2.581
1014,National,200952,1864,564238,15068,2.671,2.569
1014,National,201001,1921,700695,13900,1.984,1.885
1014,National,201002,1931,745744,13507,1.811,1.851
1014,National,201003,1970,739285,14054,1.901,1.861
1014,National,201004,1941,755905,14272,1.888,1.938
1014,National,201005,1900,739540,15070,2.038,2.045
1014,National,201006,1886,724748,14565,2.01,2.066
1014,National,201007,1835,722655,13964,1.932,1.884
1014,National,201008,1887,775721,15294,1.972,1.916
1014,National,201009,1826,731237,13518,1.849,1.88
1014,National,201010,1799,728873,13417,1.841,1.849
1014,National,201011,1763,691712,11927,1.724,1.738
1014,National,201012,1675,684667,10349,1.512,1.538
1014,National,201013,1533,616726,8839,1.433,1.383
1014,National,201014,1247,530530,5665,1.068,0.949
1014,Region 1,200935,96,64093,257,0.401,0.628
1014,Region 1,200936,96,53552,265,0.495,0.838
1014,Region 1,200937,99,73590,478,0.65,1.049
1014,Region 1,200938,101,76099,622,0.817,1.069
1014,Region 1,200939,102,73743,614,0.833,1.165
1014,Region 1,200940,133,40591,665,1.638,1.626
1014,Region 1,200941,145,38368,930,2.424,2.507
